"px_epsg28992","py_epsg28992","lon","lat","dist","ffreq2","ffreq3"
180580,332140,5.75142455974658,50.9783621129761,0.287966,1,0
180620,332140,5.75199409579449,50.9783603202493,0.30971,1,0
180660,332140,5.75256363179115,50.9783585247226,0.331454,1,0
180700,332140,5.7531331677365,50.9783567263962,0.353197,1,0
180740,332140,5.75370270363044,50.97835492527,0.37494,1,0
180780,332140,5.75427223947291,50.978353121344,0.396683,1,0
180820,332140,5.75484177526381,50.9783513146183,0.418425,1,0
180860,332140,5.75541131100309,50.9783495050928,0.440167,1,0
180900,332140,5.75598084669064,50.9783476927675,0.461908,1,0
180940,332140,5.75655038232639,50.9783458776425,0.48365,0,1
180980,332140,5.75711991791027,50.9783440597176,0.510806,0,1
181020,332140,5.75768945344218,50.9783422389931,0.536177,0,1
179580,332100,5.73718341548722,50.9780464749721,0.0054321,0,0
179620,332100,5.73775294835527,50.9780447522573,0.0264645,0,0
179660,332100,5.73832248117407,50.9780430267428,0.0373395,0,0
179700,332100,5.73889201394356,50.9780412984286,0.0593662,0,0
179740,332100,5.73946154666364,50.9780395673146,0.081222,1,0
179780,332100,5.74003107933425,50.9780378334008,0.0975136,1,0
179820,332100,5.74060061195531,50.9780360966873,0.113924,1,0
179860,332100,5.74117014452672,50.978034357174,0.119308,0,0
179900,332100,5.74173967704841,50.9780326148609,0.135684,0,0
179940,332100,5.74230920952031,50.9780308697481,0.141075,0,0
179980,332100,5.74287874194233,50.9780291218356,0.146568,0,0
180020,332100,5.74344827431439,50.9780273711233,0.16282,1,0
180060,332100,5.74401780663641,50.9780256176113,0.162842,1,0
180100,332100,5.74458733890832,50.9780238612995,0.168331,1,0
180140,332100,5.74515687113002,50.978022102188,0.184592,1,0
180180,332100,5.74572640330145,50.9780203402766,0.184614,1,0
180220,332100,5.74629593542252,50.9780185755656,0.200952,1,0
180260,332100,5.74686546749315,50.9780168080548,0.206359,1,0
180300,332100,5.74743499951326,50.9780150377443,0.211846,0,0
180340,332100,5.74800453148278,50.978013264634,0.233587,1,0
180380,332100,5.74857406340162,50.9780114887239,0.249852,1,0
180420,332100,5.7491435952697,50.9780097100141,0.249874,1,0
180460,332100,5.74971312708694,50.9780079285046,0.266212,1,0
180500,332100,5.75028265885327,50.9780061441953,0.27709,1,0
180540,332100,5.75085219056859,50.9780043570863,0.298832,1,0
180580,332100,5.75142172223284,50.9780025671775,0.315116,1,0
180620,332100,5.75199125384594,50.978000774469,0.331454,1,0
180660,332100,5.75256078540779,50.9779989789607,0.353197,1,0
180700,332100,5.75313031691833,50.9779971806528,0.37494,1,0
180740,332100,5.75369984837747,50.977995379545,0.396683,1,0
180780,332100,5.75426937978513,50.9779935756375,0.418425,1,0
180820,332100,5.75483891114124,50.9779917689303,0.440167,1,0
180860,332100,5.7554084424457,50.9779899594233,0.461908,1,0
180900,332100,5.75597797369845,50.9779881471166,0.48365,0,1
180940,332100,5.7565475048994,50.9779863320102,0.505391,0,1
180980,332100,5.75711703604848,50.977984514104,0.527132,0,1
181020,332100,5.7576865671456,50.9779826933981,0.543473,0,1
179580,332060,5.73718068889334,50.9776869287244,0.0054321,0,0
179620,332060,5.73775021732662,50.9776852060273,0.0484831,0,0
179660,332060,5.73831974571067,50.9776834805305,0.0703468,1,0
179700,332060,5.73888927404539,50.977681752234,0.0812247,0,0
179740,332060,5.73945880233072,50.9776800211377,0.103029,1,0
179780,332060,5.74002833056657,50.9776782872417,0.124808,1,0
179820,332060,5.74059785875286,50.9776765505459,0.141086,0,0
179860,332060,5.74116738688952,50.9776748110505,0.157453,0,0
179900,332060,5.74173691497646,50.9776730687553,0.162853,0,0
179940,332060,5.7423064430136,50.9776713236604,0.1792,1,0
179980,332060,5.74287597100087,50.9776695757657,0.184603,1,0
180020,332060,5.74344549893818,50.9776678250714,0.190083,1,0
180060,332060,5.74401502682545,50.9776660715773,0.206337,1,0
180100,332060,5.74458455466261,50.9776643152835,0.206359,1,0
180140,332060,5.74515408244957,50.97766255619,0.211838,1,0
180180,332060,5.74572361018625,50.9776607942967,0.228101,1,0
180220,332060,5.74629313787258,50.9776590296037,0.228123,1,0
180260,332060,5.74686266550846,50.9776572621111,0.244449,0,0
180300,332060,5.74743219309384,50.9776554918187,0.249863,1,0
180340,332060,5.74800172062861,50.9776537187265,0.255343,1,0
180380,332060,5.74857124811271,50.9776519428347,0.277082,1,0
180420,332060,5.74914077554605,50.9776501641431,0.293348,1,0
180460,332060,5.74971030292856,50.9776483826518,0.29337,1,0
180500,332060,5.75027983026015,50.9776465983608,0.309702,1,0
180540,332060,5.75084935754074,50.9776448112701,0.32058,1,0
180580,332060,5.75141888477026,50.9776430213797,0.342321,1,0
180620,332060,5.75198841194862,50.9776412286895,0.358606,1,0
180660,332060,5.75255793907575,50.9776394331996,0.37494,1,0
180700,332060,5.75312746615156,50.9776376349101,0.396683,1,0
180740,332060,5.75369699317597,50.9776358338208,0.418425,1,0
180780,332060,5.7542665201489,50.9776340299318,0.440167,1,0
180820,332060,5.75483604707029,50.977632223243,0.461908,1,0
180860,332060,5.75540557394003,50.9776304137547,0.48365,1,0
180900,332060,5.75597510075806,50.9776286014665,0.505391,0,1
180940,332060,5.7565446275243,50.9776267863786,0.527132,0,1
180980,332060,5.75711415423865,50.9776249684911,0.54348,0,1
179540,332020,5.73660843830087,50.9773291023574,0,0,0
179580,332020,5.73717796234862,50.9773273824776,0.0122243,0,0
179620,332020,5.73774748634722,50.9773256597982,0.0537778,1,0
179660,332020,5.73831701029658,50.977323934319,0.0921353,1,0
179700,332020,5.73888653419662,50.9773222060401,0.113932,1,0
179740,332020,5.73945605804727,50.9773204749616,0.12481,1,0
179780,332020,5.74002558184845,50.9773187410834,0.146578,0,0
179820,332020,5.74059510560006,50.9773170044054,0.168336,1,0
179860,332020,5.74116462930204,50.9773152649278,0.184614,1,0
179900,332020,5.74173415295431,50.9773135226504,0.20096,1,0
179940,332020,5.74230367655677,50.9773117775734,0.20637,1,0
179980,332020,5.74287320010937,50.9773100296967,0.222701,1,0
180020,332020,5.74344272361201,50.9773082790202,0.228112,1,0
180060,332020,5.74401224706461,50.9773065255441,0.233585,1,0
180100,332020,5.7445817704671,50.9773047692683,0.249841,1,0
180140,332020,5.74515129381939,50.9773030101928,0.249863,1,0
180180,332020,5.7457208171214,50.9773012483176,0.255335,1,0
180220,332020,5.74629034037307,50.9772994836427,0.2716,1,0
180260,332020,5.7468598635743,50.9772977161681,0.271622,0,0
180300,332020,5.747429386725,50.9772959458939,0.287941,0,0
180340,332020,5.74799890982512,50.9772941728199,0.293359,1,0
180380,332020,5.74856843287456,50.9772923969463,0.298835,1,0
180420,332020,5.74913795587325,50.9772906182729,0.320572,0,0
180460,332020,5.7497074788211,50.9772888367999,0.33684,0,0
180500,332020,5.75027700171803,50.9772870525271,0.336861,1,0
180540,332020,5.75084652456397,50.9772852654547,0.353189,1,0
180580,332020,5.75141604735884,50.9772834755827,0.364067,1,0
180620,332020,5.75198557010255,50.9772816829108,0.385807,1,0
180660,332020,5.75255509279502,50.9772798874394,0.402094,1,0
180700,332020,5.75312461543618,50.9772780891682,0.418425,1,0
180740,332020,5.75369413802595,50.9772762880974,0.440167,1,0
180780,332020,5.75426366056424,50.9772744842268,0.461908,1,0
180820,332020,5.75483318305098,50.9772726775566,0.48365,1,0
180860,332020,5.75540270548608,50.9772708680867,0.505391,1,0
180900,332020,5.75597222786947,50.9772690558172,0.527132,0,1
180940,332020,5.75654175020106,50.9772672407479,0.548873,0,1
180980,332020,5.75711127248078,50.977265422879,0.565212,0,1
179540,331980,5.73660571623991,50.9769695560937,0,0,0
179580,331980,5.73717523585306,50.9769678362316,0.0316606,0,0
179620,331980,5.73774475541705,50.9769661135698,0.059361,1,0
179660,331980,5.73831427493181,50.9769643881083,0.0975026,1,0
179700,331980,5.73888379439725,50.9769626598472,0.135684,1,0
179740,331980,5.7394533138133,50.9769609287863,0.157461,1,0
179780,331980,5.74002283317987,50.9769591949259,0.168339,1,0
179820,331980,5.74059235249689,50.9769574582657,0.190094,1,0
179860,331980,5.74116187176428,50.9769557188059,0.211843,1,0
179900,331980,5.74173139098195,50.9769539765464,0.228123,1,0
179940,331980,5.74230091014982,50.9769522314872,0.244457,1,0
179980,331980,5.74287042926782,50.9769504836284,0.249874,1,0
180020,331980,5.74343994833587,50.9769487329699,0.266196,1,0
180060,331980,5.74400946735388,50.9769469795118,0.271611,1,0
180100,331980,5.74457898632178,50.9769452232539,0.277079,1,0
180140,331980,5.74514850523949,50.9769434641965,0.293337,1,0
180180,331980,5.74571802410692,50.9769417023393,0.293359,1,0
180220,331980,5.74628754292399,50.9769399376825,0.298827,1,0
180260,331980,5.74685706169064,50.976938170226,0.315094,0,0
180300,331980,5.74742658040677,50.9769363999699,0.315116,0,0
180340,331980,5.7479960990723,50.9769346269141,0.331429,1,0
180380,331980,5.74856561768716,50.9769328510586,0.336851,1,0
180420,331980,5.74913513625127,50.9769310724035,0.342324,1,0
180460,331980,5.74970465476455,50.9769292909487,0.364059,0,0
180500,331980,5.75027417322691,50.9769275066943,0.380328,1,0
180540,331980,5.75084369163827,50.9769257196402,0.38035,1,0
180580,331980,5.75141320999857,50.9769239297864,0.396675,1,0
180620,331980,5.75198272830771,50.976922137133,0.407552,1,0
180660,331980,5.75255224656561,50.9769203416799,0.429292,1,0
180700,331980,5.75312176477221,50.9769185434272,0.44558,1,0
180740,331980,5.7536912829274,50.9769167423748,0.461908,1,0
180780,331980,5.75426080103113,50.9769149385228,0.48365,1,0
180820,331980,5.7548303190833,50.9769131318711,0.505391,1,0
180860,331980,5.75539983708384,50.9769113224197,0.527132,1,0
180900,331980,5.75596935503267,50.9769095101687,0.548873,0,1
180940,331980,5.7565388729297,50.976907695118,0.56522,0,1
179540,331940,5.73660299422803,50.9766100098309,0.0054321,0,0
179580,331940,5.73717250940665,50.9766082899864,0.0373369,0,0
179620,331940,5.73774202453612,50.9766065673422,0.0756759,1,0
179660,331940,5.73831153961636,50.9766048418984,0.103024,1,0
179700,331940,5.73888105464728,50.976603113655,0.141075,1,0
179740,331940,5.7394505696288,50.9766013826119,0.1792,1,0
179780,331940,5.74002008456086,50.9765996487692,0.200968,1,0
179820,331940,5.74058959944336,50.9765979121268,0.211846,1,0
179860,331940,5.74115911427623,50.9765961726848,0.233596,1,0
179900,331940,5.74172862905938,50.9765944304432,0.255341,1,0
179940,331940,5.74229814379274,50.9765926854019,0.271622,1,0
179980,331940,5.74286765847623,50.976590937561,0.287949,1,0
180020,331940,5.74343717310977,50.9765891869204,0.29337,1,0
180060,331940,5.74400668769327,50.9765874334802,0.309686,1,0
180100,331940,5.74457620222666,50.9765856772404,0.315105,1,0
180140,331940,5.74514571670986,50.9765839182009,0.320569,1,0
180180,331940,5.74571523114278,50.9765821563618,0.336829,1,0
180220,331940,5.74628474552536,50.9765803917231,0.336851,1,0
180260,331940,5.7468542598575,50.9765786242847,0.342316,1,0
180300,331940,5.74742377413912,50.9765768540467,0.358584,0,0
180340,331940,5.74799328837016,50.9765750810091,0.358606,1,0
180380,331940,5.74856280255052,50.9765733051718,0.374916,1,0
180420,331940,5.74913231668013,50.9765715265349,0.380339,0,0
180460,331940,5.74970183075891,50.9765697450984,0.38581,1,0
180500,331940,5.75027134478678,50.9765679608622,0.407544,1,0
180540,331940,5.75084085876365,50.9765661738265,0.423815,0,1
180580,331940,5.75141037268945,50.976564383991,0.423837,0,1
180620,331940,5.7519798865641,50.976562591356,0.440159,0,1
180660,331940,5.75254940038752,50.9765607959213,0.451037,0,1
180700,331940,5.75311891415962,50.976558997687,0.472776,1,0
180740,331940,5.75368842788033,50.976557196653,0.489064,1,0
180780,331940,5.75425794154957,50.9765553928195,0.505391,1,0
180820,331940,5.75482745516726,50.9765535861863,0.527132,1,0
180860,331940,5.75539696873332,50.9765517767535,0.548873,1,0
180900,331940,5.75596648224766,50.976549964521,0.570614,0,1
180940,331940,5.75653599571022,50.9765481494889,0.586952,0,1
179500,331900,5.73603076147197,50.9762521805962,0,0,0
179540,331900,5.73660027226522,50.9762504635689,0.0122243,1,0
179580,331900,5.7371697830094,50.976248743742,0.0537778,1,0
179620,331900,5.73773929370442,50.9762470211155,0.0812194,1,0
179660,331900,5.73830880435021,50.9762452956894,0.119297,1,0
179700,331900,5.73887831494669,50.9762435674636,0.146573,1,0
179740,331900,5.73944782549378,50.9762418364383,0.184603,1,0
179780,331900,5.74001733599139,50.9762401026133,0.222701,1,0
179820,331900,5.74058684643945,50.9762383659888,0.244466,0,1
179860,331900,5.74115635683789,50.9762366265646,0.255343,1,0
179900,331900,5.74172586718661,50.9762348843408,0.27709,1,0
179940,331900,5.74229537748554,50.9762331393174,0.298832,1,0
179980,331900,5.74286488773459,50.9762313914944,0.315116,1,0
180020,331900,5.7434343979337,50.9762296408718,0.331438,1,0
180060,331900,5.74400390808277,50.9762278874495,0.336861,1,0
180100,331900,5.74457341818173,50.9762261312277,0.353173,1,0
180140,331900,5.7451429282305,50.9762243722062,0.358595,1,0
180180,331900,5.745712438229,50.9762226103852,0.364056,1,0
180220,331900,5.74628194817715,50.9762208457645,0.380317,1,0
180260,331900,5.74685145807487,50.9762190783443,0.380339,1,0
180300,331900,5.74742096792207,50.9762173081244,0.385802,0,0
180340,331900,5.74799047771869,50.9762155351049,0.402072,1,0
180380,331900,5.74855998746463,50.9762137592859,0.402094,1,0
180420,331900,5.74912949715983,50.9762119806672,0.4184,1,0
180460,331900,5.74969900680419,50.9762101992489,0.423826,1,0
180500,331900,5.75026851639764,50.976208415031,0.429295,1,0
180540,331900,5.7508380259401,50.9762066280136,0.451028,0,1
180580,331900,5.75140753543149,50.9762048381964,0.4673,0,1
180620,331900,5.75197704487172,50.9762030455798,0.467322,0,1
180660,331900,5.75254655426073,50.9762012501635,0.483642,0,1
180700,331900,5.75311606359843,50.9761994519476,0.49452,0,1
180740,331900,5.75368557288473,50.9761976509321,0.516258,0,1
180780,331900,5.75425508211957,50.976195847117,0.532548,1,0
180820,331900,5.75482459130285,50.9761940405023,0.548873,1,0
180860,331900,5.75539410043451,50.976192231088,0.570614,1,0
180900,331900,5.75596360951445,50.9761904188741,0.586959,0,1
179500,331860,5.7360280439926,50.9758926343174,0.00135803,0,0
179540,331860,5.73659755035148,50.9758909173078,0.0316663,1,0
179580,331860,5.73716705666129,50.9758891974985,0.0593636,1,0
179620,331860,5.73773656292195,50.9758874748896,0.0975026,1,0
179660,331860,5.73830606913338,50.9758857494812,0.124805,1,0
179700,331860,5.7388755752955,50.9758840212731,0.162842,1,0
179740,331860,5.73944508140822,50.9758822902655,0.190089,0,1
179780,331860,5.74001458747148,50.9758805564583,0.228112,0,1
179820,331860,5.74058409348519,50.9758788198516,0.266196,0,1
179860,331860,5.74115359944926,50.9758770804452,0.287957,0,1
179900,331860,5.74172310536363,50.9758753382392,0.298835,1,0
179940,331860,5.7422926112282,50.9758735932337,0.32058,1,0
179980,331860,5.7428621170429,50.9758718454286,0.342321,1,0
180020,331860,5.74343162280766,50.9758700948239,0.358606,1,0
180060,331860,5.74400112852238,50.9758683414197,0.374924,1,0
180100,331860,5.744570634187,50.9758665852158,0.38035,1,0
180140,331860,5.74514013980142,50.9758648262124,0.396658,1,0
180180,331860,5.74570964536557,50.9758630644094,0.402083,1,0
180220,331860,5.74627915087938,50.9758612998068,0.407541,1,0
180260,331860,5.74684865634275,50.9758595324046,0.423804,1,0
180300,331860,5.74741816175561,50.9758577622029,0.423826,0,0
180340,331860,5.74798766711789,50.9758559892016,0.429286,1,0
180380,331860,5.74855717242949,50.9758542134007,0.445558,1,0
180420,331860,5.74912667769035,50.9758524348003,0.44558,1,0
180460,331860,5.74969618290037,50.9758506534002,0.461884,1,0
180500,331860,5.75026568805949,50.9758488692006,0.467311,1,0
180540,331860,5.75083519316761,50.9758470822014,0.472778,0,1
180580,331860,5.75140469822467,50.9758452924027,0.494511,0,1
180620,331860,5.75197420323058,50.9758434998044,0.510784,0,1
180660,331860,5.75254370818526,50.9758417044065,0.510806,0,1
180700,331860,5.75311321308862,50.975839906209,0.527124,0,1
180740,331860,5.7536827179406,50.975838105212,0.538002,0,1
180780,331860,5.75425222274111,50.9758363014153,0.55974,0,1
180820,331860,5.75482172749007,50.9758344948192,0.576031,0,1
180860,331860,5.7553912321874,50.9758326854234,0.592355,0,1
180900,331860,5.75596073683303,50.9758308732281,0.608691,1,0
179500,331820,5.73602532656222,50.9755330880396,0.0054321,0,0
179540,331820,5.73659482848682,50.9755313710474,0.0484831,1,0
179580,331820,5.73716433036234,50.9755296512558,0.0756869,1,0
179620,331820,5.73773383218871,50.9755279286646,0.103027,1,0
179660,331820,5.73830333396586,50.9755262032738,0.141075,1,0
179700,331820,5.7388728356937,50.9755244750835,0.168333,1,0
179740,331820,5.73944233737214,50.9755227440936,0.206359,0,1
179780,331820,5.74001183900112,50.9755210103042,0.23359,0,1
179820,331820,5.74058134058055,50.9755192737152,0.271611,0,1
179860,331820,5.74115084211035,50.9755175343266,0.309686,0,1
179900,331820,5.74172034359043,50.9755157921385,0.331446,0,1
179940,331820,5.74228984502074,50.9755140471509,0.342324,1,0
179980,331820,5.74285934640117,50.9755122993637,0.364067,1,0
180020,331820,5.74342884773165,50.9755105487769,0.385807,1,0
180060,331820,5.7439983490121,50.9755087953906,0.402094,1,0
180100,331820,5.74456785024245,50.9755070392048,0.418409,1,0
180140,331820,5.74513735142261,50.9755052802194,0.423837,1,0
180180,331820,5.7457068525525,50.9755035184345,0.440142,1,0
180220,331820,5.74627635363203,50.9755017538499,0.445569,0,1
180260,331820,5.74684585466114,50.9754999864659,0.451026,1,0
180300,331820,5.74741535563975,50.9754982162822,0.467289,0,0
180340,331820,5.74798485656776,50.9754964432991,0.467311,1,0
180380,331820,5.7485543574451,50.9754946675164,0.47277,1,0
180420,331820,5.7491238582717,50.9754928889342,0.489042,1,0
180460,331820,5.74969335904747,50.9754911075524,0.489064,1,0
180500,331820,5.75026285977233,50.9754893233711,0.505367,1,0
180540,331820,5.7508323604462,50.9754875363902,0.510795,0,1
180580,331820,5.75140186106901,50.9754857466098,0.516261,0,1
180620,331820,5.75197136164066,50.9754839540298,0.537994,0,1
180660,331820,5.75254086216109,50.9754821586503,0.554267,0,1
180700,331820,5.75311036263021,50.9754803604713,0.554289,0,1
180740,331820,5.75367986304794,50.9754785594927,0.570606,0,1
180780,331820,5.75424936341421,50.9754767557146,0.581484,0,1
180820,331820,5.75481886372892,50.9754749491369,0.603222,0,1
180860,331820,5.75538836399201,50.9754731397597,0.619507,0,1
179500,331780,5.73602260918083,50.9751735417625,0.0054321,1,0
179540,331780,5.73659210667122,50.975171824788,0.0537723,1,0
179580,331780,5.73716160411254,50.975170105014,0.09213,1,0
179620,331780,5.7377311015047,50.9751683824404,0.119308,1,0
179660,331780,5.73830059884765,50.9751666570673,0.146576,1,0
179700,331780,5.73887009614128,50.9751649288947,0.184603,1,0
179740,331780,5.73943959338553,50.9751631979226,0.211841,0,1
179780,331780,5.74000909058031,50.9751614641509,0.249863,0,1
179820,331780,5.74057858772554,50.9751597275796,0.277084,0,1
179860,331780,5.74114808482114,50.9751579882089,0.315105,0,1
179900,331780,5.74171758186703,50.9751562460387,0.353173,0,1
179940,331780,5.74228707886314,50.9751545010689,0.374932,0,1
179980,331780,5.74285657580938,50.9751527532996,0.38581,0,1
180020,331780,5.74342607270567,50.9751510027308,0.407552,1,0
180060,331780,5.74399556955194,50.9751492493625,0.429292,1,0
180100,331780,5.74456506634809,50.9751474931946,0.44558,1,0
180140,331780,5.74513456309406,50.9751457342272,0.461892,0,1
180180,331780,5.74570405978977,50.9751439724603,0.467322,0,1
180220,331780,5.74627355643512,50.9751422078939,0.483625,0,1
180260,331780,5.74684305303004,50.9751404405279,0.489053,1,0
180300,331780,5.74741254957447,50.9751386703625,0.494509,0,0
180340,331780,5.7479820460683,50.9751368973975,0.510773,1,0
180380,331780,5.74855154251146,50.975135121633,0.510795,1,0
180420,331780,5.74912103890388,50.975133343069,0.516253,1,0
180460,331780,5.74969053524548,50.9751315617054,0.532526,1,0
180500,331780,5.75026003153616,50.9751297775424,0.532548,1,0
180540,331780,5.75082952777586,50.9751279905798,0.548849,0,1
180580,331780,5.75139902396449,50.9751262008177,0.554278,0,1
180620,331780,5.75196852010197,50.9751244082561,0.559743,0,1
180660,331780,5.75253801618823,50.975122612895,0.581476,0,1
180700,331780,5.75310751222318,50.9751208147344,0.59775,0,1
180740,331780,5.75367700820675,50.9751190137742,0.597772,0,1
180780,331780,5.75424650413885,50.9751172100146,0.614087,0,1
180820,331780,5.7548160000194,50.9751154034554,0.624965,0,1
179460,331740,5.73545039874318,50.9748157096438,0,0,0
179500,331740,5.73601989184843,50.9748139954863,0.0054321,0,0
179540,331740,5.73658938490469,50.9748122785294,0.0537723,1,0
179580,331740,5.73715887791188,50.974810558773,0.0974751,1,0
179620,331740,5.73772837086993,50.9748088362171,0.135662,1,0
179660,331740,5.73829786377875,50.9748071108616,0.162853,1,0
179700,331740,5.73886735663826,50.9748053827068,0.190091,0,1
179740,331740,5.73943684944838,50.9748036517523,0.228112,0,1
179780,331740,5.74000634220904,50.9748019179984,0.255338,0,1
179820,331740,5.74057583492015,50.974800181445,0.293359,0,1
179860,331740,5.74114532758164,50.9747984420921,0.320574,0,1
179900,331740,5.74171482019342,50.9747966999397,0.358595,0,1
179940,331740,5.74228431275542,50.9747949549878,0.396658,0,1
179980,331740,5.74285380526754,50.9747932072364,0.418417,0,1
180020,331740,5.74342329772972,50.9747914566855,0.429295,1,0
180060,331740,5.74399279014187,50.9747897033351,0.451037,1,0
180100,331740,5.74456228250392,50.9747879471853,0.472776,0,1
180140,331740,5.74513177481578,50.9747861882359,0.489064,0,1
180180,331740,5.74570126707738,50.974784426487,0.505375,0,1
180220,331740,5.74627075928863,50.9747826619387,0.510806,0,1
180260,331740,5.74684025144945,50.9747808945908,0.527108,1,0
180300,331740,5.74740974355977,50.9747791244435,0.532537,0,0
180340,331740,5.7479792356195,50.9747773514967,0.537991,1,0
180380,331740,5.74854872762857,50.9747755757504,0.554256,1,0
180420,331740,5.74911821958689,50.9747737972046,0.554278,0,1
180460,331740,5.74968771149439,50.9747720158593,0.559735,0,1
180500,331740,5.75025720335098,50.9747702317145,0.576009,0,1
180540,331740,5.75082669515658,50.9747684447703,0.576031,0,1
180580,331740,5.75139618691112,50.9747666550265,0.59233,0,1
180620,331740,5.75196567861452,50.9747648624833,0.597761,0,1
180660,331740,5.75253517026668,50.9747630671406,0.603225,0,1
180700,331740,5.75310466186755,50.9747612689984,0.624957,0,1
180740,331740,5.75367415341702,50.9747594680566,0.641232,0,1
180780,331740,5.75424364491504,50.9747576643155,0.641254,0,1
180820,331740,5.7548131363615,50.9747558577749,0.65217,0,1
179460,331700,5.73544768589382,50.9744561633509,0,0,0
179500,331700,5.73601717456502,50.974454449211,0.0264645,0,0
179540,331700,5.73658666318723,50.9744527322717,0.0537889,1,0
179580,331700,5.73715615176037,50.9744510125329,0.0974916,1,0
179620,331700,5.73772564028438,50.9744492899946,0.141042,1,0
179660,331700,5.73829512875915,50.9744475646569,0.179175,1,0
179700,331700,5.73886461718462,50.9744458365197,0.20637,0,1
179740,331700,5.7394341055607,50.974444105583,0.233593,0,1
179780,331700,5.74000359388732,50.9744423718468,0.271611,0,1
179820,331700,5.7405730821644,50.9744406353112,0.29883,0,1
179860,331700,5.74114257039185,50.9744388959761,0.336851,0,1
179900,331700,5.74171205856959,50.9744371538415,0.364062,0,1
179940,331700,5.74228154669755,50.9744354089075,0.402083,0,1
179980,331700,5.74285103477564,50.9744336611741,0.440142,0,1
180020,331700,5.74342052280379,50.9744319106411,0.4619,0,1
180060,331700,5.74399001078192,50.9744301573087,0.472778,0,1
180100,331700,5.74455949870994,50.9744284011768,0.49452,0,1
180140,331700,5.74512898658777,50.9744266422455,0.516258,0,1
180180,331700,5.74569847441534,50.9744248805146,0.532548,0,1
180220,331700,5.74626796219257,50.9744231159844,0.548857,1,0
180260,331700,5.74683744991937,50.9744213486546,0.554289,0,0
180300,331700,5.74740693759566,50.9744195785254,0.57059,0,0
180340,331700,5.74797642522137,50.9744178055968,0.57602,1,0
180380,331700,5.74854591279642,50.9744160298687,0.581473,1,0
180420,331700,5.74911540032072,50.9744142513411,0.597739,1,0
180460,331700,5.7496848877942,50.974412470014,0.597761,0,1
180500,331700,5.75025437521678,50.9744106858876,0.603216,0,1
180540,331700,5.75082386258837,50.9744088989616,0.619491,0,1
180580,331700,5.75139334990889,50.9744071092362,0.619513,0,1
180620,331700,5.75196283717828,50.9744053167113,0.635812,0,1
180660,331700,5.75253232439644,50.974403521387,0.641243,0,1
180700,331700,5.75310181156329,50.9744017232632,0.646706,0,1
180740,331700,5.75367129867876,50.97439992234,0.668438,0,1
180780,331700,5.75424078574277,50.9743981186173,0.684714,0,1
179460,331660,5.73544497309336,50.9740966170589,0,0,0
179500,331660,5.73601445733059,50.9740949029366,0.0316606,0,0
179540,331660,5.73658394151883,50.9740931860149,0.0703333,1,0
179580,331660,5.73715342565801,50.9740914662937,0.0975136,1,0
179620,331660,5.73772290974805,50.9740897437731,0.141064,1,0
179660,331660,5.73829239378886,50.974088018453,0.18457,1,0
179700,331660,5.73886187778037,50.9740862903335,0.222677,0,1
179740,331660,5.73943136172249,50.9740845594145,0.249874,0,1
179780,331660,5.74000084561515,50.9740828256961,0.277087,0,1
179820,331660,5.74057032945827,50.9740810891783,0.315105,0,1
179860,331660,5.74113981325176,50.974079349861,0.342318,0,1
179900,331660,5.74170929699555,50.9740776077443,0.380339,0,1
179940,331660,5.74227878068955,50.9740758628282,0.407547,0,1
179980,331660,5.7428482643337,50.9740741151125,0.445569,0,1
180020,331660,5.74341774792789,50.9740723645976,0.483625,0,1
180060,331660,5.74398723147207,50.9740706112831,0.505383,0,1
180100,331660,5.74455671496614,50.9740688551692,0.516261,0,1
180140,331660,5.74512619841002,50.9740670962559,0.538002,0,1
180180,331660,5.74569568180365,50.9740653345431,0.55974,0,1
180220,331660,5.74626516514693,50.9740635700309,0.576031,0,0
180260,331660,5.74683464843979,50.9740618027193,0.592339,0,0
180300,331660,5.74740413168214,50.9740600326082,0.597772,1,0
180340,331660,5.74797361487391,50.9740582596977,0.614071,1,0
180380,331660,5.74854309801502,50.9740564839878,0.619502,1,0
180420,331660,5.74911258110538,50.9740547054784,0.624954,1,0
180460,331660,5.74968206414493,50.9740529241697,0.641221,0,1
180500,331660,5.75025154713356,50.9740511400614,0.641243,0,1
180540,331660,5.75082103007122,50.9740493531538,0.646698,0,1
180580,331660,5.75139051295782,50.9740475634467,0.662973,0,1
180620,331660,5.75195999579327,50.9740457709402,0.662995,0,1
180660,331660,5.75252947857749,50.9740439756343,0.679292,0,1
180700,331660,5.75309896131042,50.9740421775289,0.684725,0,1
180740,331660,5.75366844399196,50.9740403766241,0.690187,0,1
180780,331660,5.75423792662205,50.9740385729199,0.706482,0,1
179460,331620,5.7354422603418,50.9737370707678,0.00135803,0,0
179500,331620,5.73601174014514,50.973735356663,0.0316663,0,0
179540,331620,5.7365812198995,50.9737336397589,0.0756649,1,0
179580,331620,5.73715069960479,50.9737319200553,0.113908,1,0
179620,331620,5.73772017926095,50.9737301975523,0.141086,1,0
179660,331620,5.73828965886787,50.9737284722499,0.184592,1,0
179700,331620,5.7388591384255,50.9737267441482,0.228079,0,1
179740,331620,5.73942861793374,50.9737250132469,0.266171,0,1
179780,331620,5.73999809739253,50.9737232795463,0.29337,0,1
179820,331620,5.74056757680176,50.9737215430463,0.320577,0,1
179860,331620,5.74113705616138,50.9737198037468,0.358595,0,1
179900,331620,5.74170653547129,50.9737180616479,0.385804,0,1
179940,331620,5.74227601473142,50.9737163167496,0.423826,0,1
